4
8
11
13
9
8
10
5
10
6
10
4
11
12
8
12
7
14
3
5
8
9
8
6
6
9
5
5
10
5
4
11
7
8
9
10
9
6
5
7
8
9
4
4
6
8
13
7
4
11
8
7
7
6
5
12
9
8
9
5
7
6
8
7
4
6
2
6
10
12
10
11
6
7
13
5
5
5
6
7
10
7
9
14
6
4
6
13
21
5
20
5
6
9
9
6
10
23
8
8
13
6
4
10
6
12
11
5
2
8
8
6
6
12
5
31
5
4
6
4
5
7
5
5
2
7
7
5
5
4
12
7
4
4
2
13
5
8
6
5
4
6
30
7
7
4
7
6
3
4
3
6
7
6
7
8
2
2
5
10
5
8
4
4
7
8
6
8
8
10
4
5
6
5
10
5
10
3
11
23
4
4
4
6
8
8
8
7
6
8
7
7
20
12
10
13
7
9
10
9
9
25
5
8
7
44
8
4
12
17
9
9
10
10
20
9
12
7
13
10
10
8
19
15
6
9
10
8
11
5
8
11
8
9
42
21
22
8
73
66
105
9
9
10
11
10
28
6
8
9
10
13
6
66
9
6
9
8
11
7
6
10
5
12
6
16
25
20
9
10
9
5
8
5
10
12
23
12
10
12
8
7
10
7
11
12
5
10
12
23
18
10
29
7
18
5
9
13
10
10
4
9
9
23
9
11
73
5
4
78
3
75
12
76
7
3
4
38
8
6
6
6
5
7
34
4
70
8
3
9
3
5
4
6
8
7
5
4
9
9
4
7
6
9
30
3
8
8
66
4
5
3
25
71
7
7
5
2
2
3
7
11
7
2
7
87
8
5
87
3
63
7
6
72
3
7
4
10
9
9
6
3
3
35
70
32
9
5
3
3
3
74
22
70
62
3
8
6
3
6
2
2
5
2
6
70
3
5
8
3
6
67
3
5
9
3
80
8
5
6
67
6
6
5
10
70
68
5
24
70
9
6
42
8
3
2
3
35
5
10
6
3
71
3
4
73
6
4
2
3
6
5
5
6
4
72
3
9
5
5
7
67
8
74
5
10
2
4
6
2
22
45
8
6
18
5
10
45
9
20
32
8
6
7
34
32
35
7
7
28
6
28
7
25
18
19
25
4
74
52
68
73
26
85
10
67
79
76
29
3
73
15
67
73
83
52
3
24
23
66
27
10
67
8
75
6
8
70
21
9
7
75
5
12
8
24
24
83
74
67
78
69
7
11
65
75
75
65
26
29
16
73
3
7
8
76
70
70
69
70
70
20
85
69
68
75
6
11
70
3
80
68
62
5
74
74
30
27
19
65
75
95
66
8
77
6
8
70
74
76
72
65
72
75
67
29
14
7
19
12
64
14
9
15
73
8
14
24
71
9
5
17
5
66
70
8
7
15
16
24
66
74
70
22
10
11
22
9
10
67
11
70
28
10
64
15
6
5
9
12
22
10
62
11
74
10
11
9
6
4
10
11
74
5
10
7
9
6
20
9
11
22
6
10
11
10
32
6
3
9
20
17
7
6
6
8
4
3
8
32
75
6
12
3
70
10
7
3
68
85
70
22
18
23
21
66
75
24
23
22
55
64
25
65
63
55
23
70
80
25
64
67
65
22
70
62
24
25
23
65
68
20
65
23
18
67
67
24
22
97
63
75
18
21
18
34
17
18
14
16
18
21
58
23
22
29
20
75
74
72
75
71
26
71
25
24
23
4
23
67
75
8
22
80
25
8
29
5
3
30
8
27
9
23
7
8
6
4
70
7
3
7
21
4
9
7
9
4
8
15
6
3
9
33
4
8
9
7
80
4
15
73
21
45
8
7
2
8
24
9
7
5
9
9
10
5
7
7
8
31
7
4
6
69
73
34
3
78
5
60
79
78
72
85
21
82
72
60
72
35
21
72
76
62
70
20
41
61
64
62
81
73
77
81
53
76
30
63
70
77
22
80
66
82
72
67
63
72
74
78
64
75
76
84
78
76
78
63
24
70
23
66
69
58
29
105
69
71
78
9
41
63
24
80
73
70
8
3
7
67
6
9
69
78
10
4
73
67
79
86
10
77
72
81
80
80
80
82
79
75
63
85
80
33
25
