72
73
67
79
72
61
85
71
80
73
76
74
68
80
73
74
69
71
71
81
68
73
83
80
70
73
79
85
75
72
69
88
81
76
69
69
75
71
78
75
76
78
77
79
72
79
79
72
75
71
99
96
65
66
74
85
67
74
67
73
74
72
70
63
101
76
71
76
73
67
106
98
79
70
77
67
75
68
95
61
74
92
95
53
62
82
71
81
60
72
72
72
94
59
73
68
71
98
56
75
110
95
71
63
93
67
76
90
70
71
67
105
96
79
71
68
72
71
80
72
73
78
71
69
70
64
73
73
73
77
72
81
80
72
83
67
69
69
74
81
69
66
69
74
79
68
70
70
70
73
67
78
68
71
76
63
75
86
75
69
71
93
77
67
88
94
90
76
72
80
81
76
95
65
71
69
66
76
105
83
63
78
96
70
69
71
93
102
91
90
98
76
62
68
67
65
74
98
72
92
72
81
75
70
81
79
82
80
62
72
73
90
89
94
84
52
100
91
94
55
71
55
87
70
83
60
90
60
71
72
92
57
73
81
58
61
73
88
74
83
91
64
57
75
73
82
102
88
62
72
74
76
83
71
76
63
70
69
68
55
79
95
66
55
92
79
68
66
72
71
98
77
75
67
106
69
91
72
66
78
80
75
71
71
82
75
75
63
72
73
67
74
70
77
74
69
72
65
69
72
63
78
65
73
73
74
70
66
72
75
74
68
67
78
68
71
73
72
70
59
70
86
69
77
72
74
72
79
70
74
65
72
66
72
77
64
70
74
72
71
72
70
69
74
68
67
71
70
72
74
69
72
70
75
69
74
67
67
64
75
66
76
71
79
63
80
64
70
76
70
71
72
79
72
75
75
64
72
76
69
65
77
72
75
70
62
65
65
69
69
75
72
77
65
76
69
61
73
67
72
69
72
75
68
76
65
68
70
62
99
60
72
62
68
71
80
72
79
77
70
95
73
75
96
69
77
71
71
79
72
78
67
60
68
61
68
67
70
75
65
77
76
75
85
67
73
69
74
59
75
75
73
78
69
71
71
68
69
77
70
67
71
60
71
72
79
71
65
63
75
62
78
69
67
79
64
77
75
71
74
68
61
80
73
62
73
83
71
70
72
72
81
77
98
76
70
75
74
68
74
75
84
69
70
62
79
78
64
64
78
62
73
70
67
70
74
73
67
71
75
71
67
75
69
76
71
81
79
